"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AT1","AT2","AT3","AT4","AT5","AU1","AU2","AU3","AU4","AW1","AW2","AW3","GA1","GA2","GA3","GD1","GD2","GD3","GD4","GE1","GF1","MA1","MV1","MW1","MW2","MW3","MW4","OC1","REM","EQD"
"72243612906","2024-02-03T05:59:00","O","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","SOD  ","KEFD ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","AU,21,MIFG,5","AU,13,BR  ,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72243612906","2024-02-03T06:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","100,5,N,0077,5","00427,5,M,N","009656,5,N,5","+0170,C","+0160,C","99999,9",,,,,,"3,0,02,0,0,1,5","0,0,00,1,0,1,5",,,"10,5","63,5",,"07,5,+00427,5,99,9","08,5,+01067,5,99,9",,"3,99,1,+00427,5,9","4,99,1,+01067,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00427,1,99,9,99,9","10075,5,10063,5",,"10,1","63,5","65,1",,,"MET12502/03/24 00:54:01 METAR KEFD 030654Z 10015KT 6SM +RA BR BKN014 OVC035 17/16 A2975 RMK OCNL LTGIC DSNT SW-W-NW CB DSNT SW-W-NW","R01    177TMP046R02    167DPT046"
"72243612906","2024-02-03T07:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","230,5,N,0077,5","00427,5,M,N","003219,5,N,5","+0160,C","+0150,C","99999,9",,,,,,"0,7,00,0,0,2,5","3,0,02,0,0,3,5",,,"63,5","90,5",,"08,5,+00427,5,09,5",,,"4,99,1,+00427,5,9",,,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00427,1,99,9,99,9","10091,5,10079,5",,"63,5","97,1",,,"0129,5","MET11302/03/24 01:54:01 METAR KEFD 030754Z 23015G25KT 2SM +TSRA OVC014CB 16/15 A2980 RMK OCNL LTGIC OVH TS OVH MOV EAST","R01    167TMP046R02    157DPT046"
"72243612906","2024-02-03T08:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","120,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0150,C","+0140,C","99999,9",,,,,,,,,,,,,"04,5,+00457,5,99,9",,,"2,99,1,+00457,5,9",,,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00457,1,99,9,99,9","10091,5,10079,5",,,,,,,"MET07202/03/24 02:54:02 METAR KEFD 030854Z 12008KT 10SM SCT015 15/14 A2980 RMK","R01    157TMP046R02    147DPT046D01      0ADE726"
"72243612906","2024-02-03T10:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","090,5,N,0046,5","01219,5,M,N","009656,5,N,5","+0150,C","+0140,C","99999,9",,,,,,"1,0,02,0,0,1,5",,,,"61,5",,,"04,5,+00122,5,99,9","07,5,+01219,5,99,9",,"2,99,1,+00122,5,9","3,99,1,+01219,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00122,1,99,9,99,9","10047,5,10035,5",,"61,5",,,,,"MET08202/03/24 04:54:02 METAR KEFD 031054Z 09009KT 6SM -RA SCT004 BKN040 15/14 A2967 RMK","R01    157TMP046R02    147DPT046"
"72243612906","2024-02-03T11:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","100,5,N,0046,5","03048,5,M,N","011265,5,N,5","+0150,C","+0150,C","99999,9",,,,,,"1,0,02,0,0,1,5",,,,"61,5",,,"04,5,+00305,5,99,9","07,5,+03048,5,99,9",,"2,99,1,+00305,5,9","3,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00305,1,99,9,99,9","10037,5,10025,5",,"61,5",,,,"0082,5","MET08502/03/24 05:54:02 METAR KEFD 031154Z 10009G16KT 7SM -RA SCT010 BKN100 15/15 A2964 RMK","R01    157TMP046R02    157DPT046"
"72243612906","2024-02-03T12:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","090,5,N,0057,5","00762,5,M,N","011265,5,N,5","+0150,C","+0150,C","99999,9",,,,,,"1,0,02,0,0,1,5",,,,"61,5",,,"07,5,+00762,5,99,9","08,5,+02438,5,99,9",,"3,99,1,+00762,5,9","4,99,1,+02438,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00762,1,99,9,99,9","10041,5,10029,5",,"61,5",,,,,"MET08202/03/24 06:54:02 METAR KEFD 031254Z 09011KT 7SM -RA BKN025 OVC080 15/15 A2965 RMK","R01    157TMP046R02    157DPT046"
"72243612906","2024-02-03T13:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","280,5,N,0067,5","00274,5,M,N","004828,5,N,5","+0160,C","+0150,C","99999,9",,,,,,"2,0,02,0,0,1,5","0,0,00,1,0,1,5",,,"10,5","62,5",,"08,5,+00274,5,99,9",,,"4,99,1,+00274,5,9",,,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00274,1,99,9,99,9","10068,5,10056,5",,"10,1","63,1","65,5",,,"MET07702/03/24 07:54:02 METAR KEFD 031354Z 28013KT 3SM RA BR OVC009 16/15 A2973 RMK","R01    167TMP046R02    157DPT046"
"72243612906","2024-02-03T14:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","360,5,N,0026,5","00640,5,M,N","011265,5,N,5","+0150,C","+0150,C","99999,9",,,,,,,,,,,,,"02,5,+00213,5,99,9","07,5,+00640,5,99,9","08,5,+02743,5,99,9","1,99,1,+00213,5,9","3,99,1,+00640,5,9","4,99,1,+02743,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9","10064,5,10052,5","02,5","16,1",,,,,"MET09002/03/24 08:54:02 METAR KEFD 031454Z 36005KT 7SM VCSH FEW007 BKN021 OVC090 15/15 A2972 RMK","R01    157TMP046R02    157DPT046"
"72243612906","2024-02-03T15:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","050,5,N,0036,5","00640,5,M,N","004828,5,N,5","+0150,C","+0150,C","99999,9",,,,,,"2,0,02,0,0,1,5","0,0,00,1,0,1,5",,,"10,5","62,5",,"02,5,+00213,5,99,9","07,5,+00640,5,99,9","08,5,+01829,5,99,9","1,99,1,+00213,5,9","3,99,1,+00640,5,9","4,99,1,+01829,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9","10061,5,10049,5",,"10,1","63,1","65,5",,,"MET09102/03/24 09:54:02 METAR KEFD 031554Z 05007KT 3SM RA BR FEW007 BKN021 OVC060 15/15 A2971 RMK","R01    157TMP046R02    157DPT046"
"72243612906","2024-02-03T16:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","080,5,N,0041,5","00610,5,M,N","011265,5,N,5","+0160,C","+0150,C","99999,9",,,,,,"1,0,02,0,0,1,5",,,,"61,5",,,"07,5,+00610,5,99,9","08,5,+01829,5,99,9",,"3,99,1,+00610,5,9","4,99,1,+01829,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9","10030,5,10019,5",,"61,5",,,,,"MET08202/03/24 10:54:02 METAR KEFD 031654Z 08008KT 7SM -RA BKN020 OVC060 16/15 A2962 RMK","R01    167TMP046R02    157DPT046"
"72243612906","2024-02-03T17:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","170,5,N,0041,5","03658,5,M,N","016093,5,N,5","+0160,C","+0150,C","99999,9",,,,,,,,,,,,,"04,5,+00610,5,99,9","08,5,+03658,5,99,9",,"2,99,1,+00610,5,9","4,99,1,+03658,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9","10034,5,10022,5",,,,,,,"MET07902/03/24 11:54:02 METAR KEFD 031754Z 17008KT 10SM SCT020 OVC120 16/15 A2963 RMK","R01    167TMP046R02    157DPT046"
"72243612906","2024-02-03T18:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","190,5,N,0031,5","03658,5,M,N","016093,5,N,5","+0170,C","+0150,C","99999,9",,,,,,,,,,,,,"04,5,+00610,5,99,9","08,5,+03658,5,99,9",,"2,99,1,+00610,5,9","4,99,1,+03658,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9","10024,5,10012,5",,,,,,,"MET07902/03/24 12:54:02 METAR KEFD 031854Z 19006KT 10SM SCT020 OVC120 17/15 A2960 RMK","R01    177TMP046R02    157DPT046"
"72243612906","2024-02-03T19:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","270,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0190,C","+0150,C","99999,9",,,,,,,,,,,,,"04,5,+00549,5,99,9","04,5,+03353,5,99,9",,"2,99,1,+00549,5,9","2,99,1,+03353,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00549,1,99,9,99,9","10014,5,10002,5",,,,,,,"MET07902/03/24 13:54:02 METAR KEFD 031954Z 27011KT 10SM SCT018 SCT110 19/15 A2957 RMK","R01    197TMP046R02    157DPT046D01      0ADE726"
"72243612906","2024-02-03T20:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","240,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0210,C","+0140,C","99999,9",,,,,,,,,,,,,"02,5,+00671,5,99,9",,,"1,99,1,+00671,5,9",,,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00671,1,99,9,99,9","10007,5,09995,5",,,,,,,"MET07202/03/24 14:54:02 METAR KEFD 032054Z 24006KT 10SM FEW022 21/14 A2955 RMK","R01    217TMP046R02    147DPT046D01      0ADE726"
"72243612906","2024-02-03T21:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","250,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0210,C","+0130,C","99999,9",,,,,,,,,,,,,"02,5,+00671,5,99,9",,,"1,99,1,+00671,5,9",,,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00671,1,99,9,99,9","10003,5,09992,5",,,,,,,"MET07202/03/24 15:54:02 METAR KEFD 032154Z 25006KT 10SM FEW022 21/13 A2954 RMK","R01    217TMP046R02    137DPT046D01      0ADE726"
"72243612906","2024-02-03T22:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","260,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0210,C","+0120,C","99999,9",,,,,,,,,,,,,"02,5,+00762,5,99,9",,,"1,99,1,+00762,5,9",,,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00762,1,99,9,99,9","10000,5,09988,5",,,,,,,"MET07202/03/24 16:54:02 METAR KEFD 032254Z 26007KT 10SM FEW025 21/12 A2953 RMK","R01    217TMP046R02    127DPT046D01      0ADE726"
"72243612906","2024-02-03T23:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","240,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0200,C","+0120,C","99999,9",,,,,,,,,,,,,"02,5,+00914,5,99,9",,,"1,99,1,+00914,5,9",,,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00914,1,99,9,99,9","10003,5,09992,5",,,,,,,"MET07202/03/24 17:54:02 METAR KEFD 032354Z 24006KT 10SM FEW030 20/12 A2954 RMK","R01    207TMP046R02    127DPT046D01      0ADE726"
"72243612906","2024-02-04T00:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","240,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0180,C","+0120,C","99999,9",,,,,,,,,,,,,"02,5,+03353,5,99,9",,,"1,99,1,+03353,5,9",,,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,03353,1,99,9,99,9","10010,5,09998,5",,,,,,,"MET07202/03/24 18:54:01 METAR KEFD 040054Z 24006KT 10SM FEW110 18/12 A2956 RMK","R01    187TMP046R02    127DPT046D01      0ADE726"
"72243612906","2024-02-04T01:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","240,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0170,C","+0120,C","99999,9",,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10017,5,10005,5",,,,,,,"MET06902/03/24 19:54:01 METAR KEFD 040154Z 24004KT 10SM CLR 17/12 A2958 RMK","R01    177TMP046R02    127DPT046"
"72243612906","2024-02-04T02:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","270,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0190,C","+0140,C","99999,9",,,,,,,,,,,,,"04,5,+01036,5,99,9","04,5,+02134,5,99,9",,"2,99,1,+01036,5,9","2,99,1,+02134,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01036,1,99,9,99,9","10020,5,10008,5",,,,,,"0108,5","MET08202/03/24 20:54:01 METAR KEFD 040254Z 27012G21KT 10SM SCT034 SCT070 19/14 A2959 RMK","R01    197TMP046R02    147DPT046D01      0ADE726"
"72243612906","2024-02-04T03:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0150,C","+0090,C","99999,9",,,,,,,,,,,,,"02,5,+01524,5,99,9",,,"1,99,1,+01524,5,9",,,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,01524,1,99,9,99,9","10024,5,10012,5",,,,,,,"MET07202/03/24 21:54:01 METAR KEFD 040354Z 00000KT 10SM FEW050 15/09 A2960 RMK","R01    157TMP046R02    097DPT046D01      0ADE726"
"72243612906","2024-02-04T04:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","170,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0140,C","+0100,C","99999,9",,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10020,5,10008,5",,,,,,,"MET06902/03/24 22:54:01 METAR KEFD 040454Z 17003KT 10SM CLR 14/10 A2959 RMK","R01    147TMP046R02    107DPT046"
"72243612906","2024-02-04T05:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","170,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0120,C","+0110,C","99999,9",,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10020,5,10008,5",,,,,,,"MET06902/03/24 23:54:01 METAR KEFD 040554Z 17003KT 10SM CLR 12/11 A2959 RMK","R01    127TMP046R02    117DPT046"
"72243612906","2024-02-04T05:59:00","O","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","SOD  ","KEFD ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","AU,03,TS  ,5","AU,16,RA  ,5","AU,13,BR  ,5",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72243612906","2024-02-04T06:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0130,C","+0120,C","99999,9",,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10014,5,10002,5",,,,,,,"MET06902/04/24 00:54:01 METAR KEFD 040654Z 00000KT 10SM CLR 13/12 A2957 RMK","R01    137TMP046R02    127DPT046"
"72243612906","2024-02-04T07:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0120,C","+0110,C","99999,9",,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10014,5,10002,5",,,,,,,"MET06902/04/24 01:54:01 METAR KEFD 040754Z 00000KT 10SM CLR 12/11 A2957 RMK","R01    127TMP046R02    117DPT046"
"72243612906","2024-02-04T08:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","200,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0130,C","+0110,C","99999,9",,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10010,5,09998,5",,,,,,,"MET06902/04/24 02:54:02 METAR KEFD 040854Z 20004KT 10SM CLR 13/11 A2956 RMK","R01    137TMP046R02    117DPT046"
"72243612906","2024-02-04T09:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","200,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0130,C","+0110,C","99999,9",,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10007,5,09995,5",,,,,,,"MET06902/04/24 03:54:02 METAR KEFD 040954Z 20004KT 10SM CLR 13/11 A2955 RMK","R01    137TMP046R02    117DPT046"
"72243612906","2024-02-04T10:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","200,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0130,C","+0100,C","99999,9",,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10010,5,09998,5",,,,,,,"MET06902/04/24 04:54:02 METAR KEFD 041054Z 20004KT 10SM CLR 13/10 A2956 RMK","R01    137TMP046R02    107DPT046"
"72243612906","2024-02-04T11:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","230,5,N,0041,5","03048,5,M,N","016093,5,N,5","+0130,C","+0080,C","99999,9",,,,,,,,,,,,,"07,5,+03048,5,99,9",,,"3,99,1,+03048,5,9",,,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9","10010,5,09998,5",,,,,,,"MET07202/04/24 05:54:02 METAR KEFD 041154Z 23008KT 10SM BKN100 13/08 A2956 RMK","R01    137TMP046R02    087DPT046"
"72243612906","2024-02-04T12:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","230,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0130,C","+0060,C","99999,9",,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10020,5,10008,5",,,,,,,"MET06902/04/24 06:54:02 METAR KEFD 041254Z 23008KT 10SM CLR 13/06 A2959 RMK","R01    137TMP046R02    067DPT046"
"72243612906","2024-02-04T13:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","220,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0130,C","+0060,C","99999,9",,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10020,5,10008,5",,,,,,,"MET06902/04/24 07:54:02 METAR KEFD 041354Z 22007KT 10SM CLR 13/06 A2959 RMK","R01    137TMP046R02    067DPT046"
"72243612906","2024-02-04T14:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","240,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0150,C","+0050,C","99999,9",,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10027,5,10015,5",,,,,,,"MET06902/04/24 08:54:02 METAR KEFD 041454Z 24011KT 10SM CLR 15/05 A2961 RMK","R01    157TMP046R02    057DPT046"
"72243612906","2024-02-04T15:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","240,5,N,0098,5","22000,5,9,N","016093,5,N,5","+0170,C","+0030,C","99999,9",,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10027,5,10015,5",,,,,,,"MET06902/04/24 09:54:02 METAR KEFD 041554Z 24019KT 10SM CLR 17/03 A2961 RMK","R01    177TMP046R02    037DPT046"
"72243612906","2024-02-04T16:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","240,5,N,0098,5","22000,5,9,N","016093,5,N,5","+0180,C","+0030,C","99999,9",,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10024,5,10012,5",,,,,,"0124,5","MET07202/04/24 10:54:02 METAR KEFD 041654Z 24019G24KT 10SM CLR 18/03 A2960 RMK","R01    187TMP046R02    037DPT046"
"72243612906","2024-02-04T17:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","240,5,N,0098,5","22000,5,9,N","016093,5,N,5","+0190,C","+0040,C","99999,9",,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10020,5,10008,5",,,,,,"0124,5","MET07202/04/24 11:54:02 METAR KEFD 041754Z 24019G24KT 10SM CLR 19/04 A2959 RMK","R01    197TMP046R02    047DPT046"
"72243612906","2024-02-04T18:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","270,5,N,0098,5","22000,5,9,N","016093,5,N,5","+0200,C","+0050,C","99999,9",,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10014,5,10002,5",,,,,,"0134,5","MET07202/04/24 12:54:02 METAR KEFD 041854Z 27019G26KT 10SM CLR 20/05 A2957 RMK","R01    207TMP046R02    057DPT046"
"72243612906","2024-02-04T19:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","280,5,N,0077,5","22000,5,9,N","016093,5,N,5","+0210,C","+0050,C","99999,9",,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10007,5,09995,5",,,,,,"0129,5","MET07202/04/24 13:54:02 METAR KEFD 041954Z 28015G25KT 10SM CLR 21/05 A2955 RMK","R01    217TMP046R02    057DPT046"
"72243612906","2024-02-04T20:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","280,5,N,0093,5","22000,5,9,N","016093,5,N,5","+0200,C","+0050,C","99999,9",,,,,,,,,,,,,"04,5,+00762,5,99,9",,,"2,99,1,+00762,5,9",,,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00762,1,99,9,99,9","10010,5,09998,5",,,,,,"0154,5","MET07502/04/24 14:54:01 METAR KEFD 042054Z 28018G30KT 10SM SCT025 20/05 A2956 RMK","R01    207TMP046R02    057DPT046D01      0ADE726"
"72243612906","2024-02-04T22:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","290,5,N,0098,5","22000,5,9,N","016093,5,N,5","+0180,C","+0070,C","99999,9",,,,,,,,,,,,,"02,5,+01524,5,99,9",,,"1,99,1,+01524,5,9",,,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,01524,1,99,9,99,9","10037,5,10025,5",,,,,,"0149,5","MET07502/04/24 16:54:02 METAR KEFD 042254Z 29019G29KT 10SM FEW050 18/07 A2964 RMK","R01    187TMP046R02    077DPT046D01      0ADE726"
"72243612906","2024-02-04T23:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","310,5,N,0103,5","22000,5,9,N","016093,5,N,5","+0160,C","+0080,C","99999,9",,,,,,,,,,,,,"02,5,+01829,5,99,9",,,"1,99,1,+01829,5,9",,,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,01829,1,99,9,99,9","10051,5,10039,5",,,,,,"0160,5","MET07502/04/24 17:54:01 METAR KEFD 042354Z 31020G31KT 10SM FEW060 16/08 A2968 RMK","R01    167TMP046R02    087DPT046D01      0ADE726"
"72243612906","2024-02-05T00:54:00","4","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","99999","V020","310,1,N,0082,1","22000,5,9,N","016093,1,9,9","+0160,1","+0080,1","99999,9",,,,,,,,,,,,,,,,"1,99,1,+01219,1,9",,,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,01219,1,99,9,99,9","10064,1,99999,9",,,,,,"0118,1","MET054METAR KEFD 050054Z 31016G23KT 10SM FEW040 16/08 A2972=","D01      0ADE726"
"72243612906","2024-02-05T02:54:00","4","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","99999","V020","300,1,N,0051,1","22000,1,9,N","016093,1,9,9","+0150,1","+0080,1","99999,9",,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10085,1,99999,9",,,,,,"0093,1","MET051METAR KEFD 050254Z 30010G18KT 10SM CLR 15/08 A2978=",
"72243612906","2024-02-05T03:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","280,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0140,C","+0090,C","99999,9",,,,,,,,,,,,,"02,5,+01676,5,99,9",,,"1,99,1,+01676,5,9",,,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,01676,1,99,9,99,9","10088,5,10076,5",,,,,,,"MET07202/04/24 21:54:02 METAR KEFD 050354Z 28006KT 10SM FEW055 14/09 A2979 RMK","R01    147TMP046R02    097DPT046D01      0ADE726"
